year,round,quota,college_name,college_state,course,category,gender,pwd_flag,domicile_state,seat_type,opening_rank,closing_rank,opening_score,closing_score,source_file
2024,2,AIQ,Vardhman Mahavir Medical College,DL,MBBS,EWS,ANY,0,,AIQ,365,446,,,curated_v1
2024,2,AIQ,Vardhman Mahavir Medical College,DL,MBBS,OBC,ANY,0,,AIQ,473,577,,,curated_v1
2024,2,AIQ,Vardhman Mahavir Medical College,DL,MBBS,SC,ANY,0,,AIQ,1157,1672,,,curated_v1
2024,2,AIQ,Vardhman Mahavir Medical College,DL,MBBS,ST,ANY,0,,AIQ,2036,3185,,,curated_v1
2021,1,STATE,Vardhman Mahavir Medical College,DL,MBBS,UR,ANY,0,DL,SQ,408,535,,,curated_v1
2021,1,STATE,Vardhman Mahavir Medical College,DL,MBBS,EWS,ANY,0,DL,SQ,360,599,,,curated_v1
2021,1,STATE,Vardhman Mahavir Medical College,DL,MBBS,OBC,ANY,0,DL,SQ,623,775,,,curated_v1
2021,1,STATE,Vardhman Mahavir Medical College,DL,MBBS,SC,ANY,0,DL,SQ,1516,2247,,,curated_v1
2021,1,STATE,Vardhman Mahavir Medical College,DL,MBBS,ST,ANY,0,DL,SQ,3277,4280,,,curated_v1
2021,2,STATE,Vardhman Mahavir Medical College,DL,MBBS,UR,ANY,0,DL,SQ,526,631,,,curated_v1
2021,2,STATE,Vardhman Mahavir Medical College,DL,MBBS,EWS,ANY,0,DL,SQ,447,707,,,curated_v1
2021,2,STATE,Vardhman Mahavir Medical College,DL,MBBS,OBC,ANY,0,DL,SQ,575,915,,,curated_v1
2021,2,STATE,Vardhman Mahavir Medical College,DL,MBBS,SC,ANY,0,DL,SQ,1661,2651,,,curated_v1
2021,2,STATE,Vardhman Mahavir Medical College,DL,MBBS,ST,ANY,0,DL,SQ,3728,5050,,,curated_v1
2022,1,STATE,Vardhman Mahavir Medical College,DL,MBBS,UR,ANY,0,DL,SQ,349,523,,,curated_v1
2022,1,STATE,Vardhman Mahavir Medical College,DL,MBBS,EWS,ANY,0,DL,SQ,440,586,,,curated_v1
2022,1,STATE,Vardhman Mahavir Medical College,DL,MBBS,OBC,ANY,0,DL,SQ,590,758,,,curated_v1
2022,1,STATE,Vardhman Mahavir Medical College,DL,MBBS,SC,ANY,0,DL,SQ,1430,2197,,,curated_v1
2022,1,STATE,Vardhman Mahavir Medical College,DL,MBBS,ST,ANY,0,DL,SQ,3175,4186,,,curated_v1
2022,2,STATE,Vardhman Mahavir Medical College,DL,MBBS,UR,ANY,0,DL,SQ,410,617,,,curated_v1
2022,2,STATE,Vardhman Mahavir Medical College,DL,MBBS,EWS,ANY,0,DL,SQ,498,691,,,curated_v1
2022,2,STATE,Vardhman Mahavir Medical College,DL,MBBS,OBC,ANY,0,DL,SQ,739,895,,,curated_v1
2022,2,STATE,Vardhman Mahavir Medical College,DL,MBBS,SC,ANY,0,DL,SQ,2104,2593,,,curated_v1
2022,2,STATE,Vardhman Mahavir Medical College,DL,MBBS,ST,ANY,0,DL,SQ,3077,4940,,,curated_v1
2023,1,STATE,Vardhman Mahavir Medical College,DL,MBBS,UR,ANY,0,DL,SQ,363,515,,,curated_v1
2023,1,STATE,Vardhman Mahavir Medical College,DL,MBBS,EWS,ANY,0,DL,SQ,385,576,,,curated_v1
2023,1,STATE,Vardhman Mahavir Medical College,DL,MBBS,OBC,ANY,0,DL,SQ,448,746,,,curated_v1
2023,1,STATE,Vardhman Mahavir Medical College,DL,MBBS,SC,ANY,0,DL,SQ,1714,2163,,,curated_v1
2023,1,STATE,Vardhman Mahavir Medical College,DL,MBBS,ST,ANY,0,DL,SQ,3128,4120,,,curated_v1
2023,2,STATE,Vardhman Mahavir Medical College,DL,MBBS,UR,ANY,0,DL,SQ,403,607,,,curated_v1
2023,2,STATE,Vardhman Mahavir Medical College,DL,MBBS,EWS,ANY,0,DL,SQ,534,680,,,curated_v1
2023,2,STATE,Vardhman Mahavir Medical College,DL,MBBS,OBC,ANY,0,DL,SQ,650,881,,,curated_v1
2023,2,STATE,Vardhman Mahavir Medical College,DL,MBBS,SC,ANY,0,DL,SQ,1804,2552,,,curated_v1
2023,2,STATE,Vardhman Mahavir Medical College,DL,MBBS,ST,ANY,0,DL,SQ,2928,4862,,,curated_v1
2024,1,STATE,Vardhman Mahavir Medical College,DL,MBBS,UR,ANY,0,DL,SQ,339,548,,,curated_v1
2024,1,STATE,Vardhman Mahavir Medical College,DL,MBBS,EWS,ANY,0,DL,SQ,503,614,,,curated_v1
2024,1,STATE,Vardhman Mahavir Medical College,DL,MBBS,OBC,ANY,0,DL,SQ,656,795,,,curated_v1
2024,1,STATE,Vardhman Mahavir Medical College,DL,MBBS,SC,ANY,0,DL,SQ,1697,2305,,,curated_v1
2024,1,STATE,Vardhman Mahavir Medical College,DL,MBBS,ST,ANY,0,DL,SQ,3549,4390,,,curated_v1
2024,2,STATE,Vardhman Mahavir Medical College,DL,MBBS,UR,ANY,0,DL,SQ,482,647,,,curated_v1
2024,2,STATE,Vardhman Mahavir Medical College,DL,MBBS,EWS,ANY,0,DL,SQ,461,725,,,curated_v1
2024,2,STATE,Vardhman Mahavir Medical College,DL,MBBS,OBC,ANY,0,DL,SQ,593,939,,,curated_v1
2024,2,STATE,Vardhman Mahavir Medical College,DL,MBBS,SC,ANY,0,DL,SQ,1841,2720,,,curated_v1
2024,2,STATE,Vardhman Mahavir Medical College,DL,MBBS,ST,ANY,0,DL,SQ,4273,5181,,,curated_v1
2021,1,AIQ,AFMC Pune,MH,MBBS,UR,ANY,0,,AIQ,506,765,,,curated_v1
2021,1,AIQ,AFMC Pune,MH,MBBS,EWS,ANY,0,,AIQ,536,857,,,curated_v1
2021,1,AIQ,AFMC Pune,MH,MBBS,OBC,ANY,0,,AIQ,882,1110,,,curated_v1
2021,1,AIQ,AFMC Pune,MH,MBBS,SC,ANY,0,,AIQ,2639,3215,,,curated_v1
2021,1,AIQ,AFMC Pune,MH,MBBS,ST,ANY,0,,AIQ,4296,6124,,,curated_v1
2021,2,AIQ,AFMC Pune,MH,MBBS,UR,ANY,0,,AIQ,681,903,,,curated_v1
2021,2,AIQ,AFMC Pune,MH,MBBS,EWS,ANY,0,,AIQ,645,1011,,,curated_v1
2021,2,AIQ,AFMC Pune,MH,MBBS,OBC,ANY,0,,AIQ,1089,1309,,,curated_v1
2021,2,AIQ,AFMC Pune,MH,MBBS,SC,ANY,0,,AIQ,3096,3794,,,curated_v1
2021,2,AIQ,AFMC Pune,MH,MBBS,ST,ANY,0,,AIQ,6099,7227,,,curated_v1
2022,1,AIQ,AFMC Pune,MH,MBBS,UR,ANY,0,,AIQ,620,773,,,curated_v1
2022,1,AIQ,AFMC Pune,MH,MBBS,EWS,ANY,0,,AIQ,710,866,,,curated_v1
2022,1,AIQ,AFMC Pune,MH,MBBS,OBC,ANY,0,,AIQ,680,1122,,,curated_v1
2022,1,AIQ,AFMC Pune,MH,MBBS,SC,ANY,0,,AIQ,2548,3250,,,curated_v1
2022,1,AIQ,AFMC Pune,MH,MBBS,ST,ANY,0,,AIQ,4228,6191,,,curated_v1
2022,2,AIQ,AFMC Pune,MH,MBBS,UR,ANY,0,,AIQ,760,913,,,curated_v1
2022,2,AIQ,AFMC Pune,MH,MBBS,EWS,ANY,0,,AIQ,818,1022,,,curated_v1
2022,2,AIQ,AFMC Pune,MH,MBBS,OBC,ANY,0,,AIQ,1080,1324,,,curated_v1
2022,2,AIQ,AFMC Pune,MH,MBBS,SC,ANY,0,,AIQ,3078,3835,,,curated_v1
2022,2,AIQ,AFMC Pune,MH,MBBS,ST,ANY,0,,AIQ,4870,7306,,,curated_v1
2023,1,AIQ,AFMC Pune,MH,MBBS,UR,ANY,0,,AIQ,619,778,,,curated_v1
2023,1,AIQ,AFMC Pune,MH,MBBS,EWS,ANY,0,,AIQ,546,872,,,curated_v1
2023,1,AIQ,AFMC Pune,MH,MBBS,OBC,ANY,0,,AIQ,923,1129,,,curated_v1
2023,1,AIQ,AFMC Pune,MH,MBBS,SC,ANY,0,,AIQ,2664,3271,,,curated_v1
2023,1,AIQ,AFMC Pune,MH,MBBS,ST,ANY,0,,AIQ,4085,6231,,,curated_v1
2023,2,AIQ,AFMC Pune,MH,MBBS,UR,ANY,0,,AIQ,739,919,,,curated_v1
2023,2,AIQ,AFMC Pune,MH,MBBS,EWS,ANY,0,,AIQ,735,1029,,,curated_v1
2023,2,AIQ,AFMC Pune,MH,MBBS,OBC,ANY,0,,AIQ,900,1332,,,curated_v1
2023,2,AIQ,AFMC Pune,MH,MBBS,SC,ANY,0,,AIQ,3083,3860,,,curated_v1
2023,2,AIQ,AFMC Pune,MH,MBBS,ST,ANY,0,,AIQ,4829,7352,,,curated_v1
2024,1,AIQ,AFMC Pune,MH,MBBS,UR,ANY,0,,AIQ,417,689,,,curated_v1
2024,1,AIQ,AFMC Pune,MH,MBBS,EWS,ANY,0,,AIQ,500,772,,,curated_v1
2024,1,AIQ,AFMC Pune,MH,MBBS,OBC,ANY,0,,AIQ,681,999,,,curated_v1
2024,1,AIQ,AFMC Pune,MH,MBBS,SC,ANY,0,,AIQ,2363,2896,,,curated_v1
2024,1,AIQ,AFMC Pune,MH,MBBS,ST,ANY,0,,AIQ,4643,5517,,,curated_v1
2024,2,AIQ,AFMC Pune,MH,MBBS,UR,ANY,0,,AIQ,544,813,,,curated_v1
2024,2,AIQ,AFMC Pune,MH,MBBS,EWS,ANY,0,,AIQ,692,911,,,curated_v1
2024,2,AIQ,AFMC Pune,MH,MBBS,OBC,ANY,0,,AIQ,825,1179,,,curated_v1
2024,2,AIQ,AFMC Pune,MH,MBBS,SC,ANY,0,,AIQ,2888,3417,,,curated_v1
2024,2,AIQ,AFMC Pune,MH,MBBS,ST,ANY,0,,AIQ,4778,6510,,,curated_v1
2021,1,AIQ,Madras Medical College,TN,MBBS,UR,ANY,0,,AIQ,1647,1960,,,curated_v1
2021,1,AIQ,Madras Medical College,TN,MBBS,EWS,ANY,0,,AIQ,1462,2195,,,curated_v1
2021,1,AIQ,Madras Medical College,TN,MBBS,OBC,ANY,0,,AIQ,1782,2842,,,curated_v1
2021,1,AIQ,Madras Medical College,TN,MBBS,SC,ANY,0,,AIQ,5834,8233,,,curated_v1
2021,1,AIQ,Madras Medical College,TN,MBBS,ST,ANY,0,,AIQ,12265,15682,,,curated_v1
2021,2,AIQ,Madras Medical College,TN,MBBS,UR,ANY,0,,AIQ,1569,2313,,,curated_v1
2021,2,AIQ,Madras Medical College,TN,MBBS,EWS,ANY,0,,AIQ,1946,2590,,,curated_v1
2021,2,AIQ,Madras Medical College,TN,MBBS,OBC,ANY,0,,AIQ,2441,3354,,,curated_v1
2021,2,AIQ,Madras Medical College,TN,MBBS,SC,ANY,0,,AIQ,6764,9715,,,curated_v1
2021,2,AIQ,Madras Medical College,TN,MBBS,ST,ANY,0,,AIQ,13770,18505,,,curated_v1
2022,1,AIQ,Madras Medical College,TN,MBBS,UR,ANY,0,,AIQ,1123,1693,,,curated_v1
2022,1,AIQ,Madras Medical College,TN,MBBS,EWS,ANY,0,,AIQ,1473,1896,,,curated_v1
2022,1,AIQ,Madras Medical College,TN,MBBS,OBC,ANY,0,,AIQ,1474,2455,,,curated_v1
2022,1,AIQ,Madras Medical College,TN,MBBS,SC,ANY,0,,AIQ,5912,7112,,,curated_v1
2022,1,AIQ,Madras Medical College,TN,MBBS,ST,ANY,0,,AIQ,9951,13546,,,curated_v1
2022,2,AIQ,Madras Medical College,TN,MBBS,UR,ANY,0,,AIQ,1558,1998,,,curated_v1
2022,2,AIQ,Madras Medical College,TN,MBBS,EWS,ANY,0,,AIQ,1757,2237,,,curated_v1
2022,2,AIQ,Madras Medical College,TN,MBBS,OBC,ANY,0,,AIQ,2223,2897,,,curated_v1
2022,2,AIQ,Madras Medical College,TN,MBBS,SC,ANY,0,,AIQ,5799,8392,,,curated_v1
2022,2,AIQ,Madras Medical College,TN,MBBS,ST,ANY,0,,AIQ,9870,15985,,,curated_v1
2023,1,AIQ,Madras Medical College,TN,MBBS,UR,ANY,0,,AIQ,1509,1970,,,curated_v1
2023,1,AIQ,Madras Medical College,TN,MBBS,EWS,ANY,0,,AIQ,1505,2206,,,curated_v1
2023,1,AIQ,Madras Medical College,TN,MBBS,OBC,ANY,0,,AIQ,1938,2857,,,curated_v1
2023,1,AIQ,Madras Medical College,TN,MBBS,SC,ANY,0,,AIQ,6719,8275,,,curated_v1
2023,1,AIQ,Madras Medical College,TN,MBBS,ST,ANY,0,,AIQ,12294,15763,,,curated_v1
2023,2,AIQ,Madras Medical College,TN,MBBS,UR,ANY,0,,AIQ,1569,2325,,,curated_v1
2023,2,AIQ,Madras Medical College,TN,MBBS,EWS,ANY,0,,AIQ,1763,2604,,,curated_v1
2023,2,AIQ,Madras Medical College,TN,MBBS,OBC,ANY,0,,AIQ,2366,3371,,,curated_v1
2023,2,AIQ,Madras Medical College,TN,MBBS,SC,ANY,0,,AIQ,6841,9765,,,curated_v1
2023,2,AIQ,Madras Medical College,TN,MBBS,ST,ANY,0,,AIQ,12534,18600,,,curated_v1
2024,1,AIQ,Madras Medical College,TN,MBBS,UR,ANY,0,,AIQ,1082,1713,,,curated_v1
2024,1,AIQ,Madras Medical College,TN,MBBS,EWS,ANY,0,,AIQ,1353,1919,,,curated_v1
2024,1,AIQ,Madras Medical College,TN,MBBS,OBC,ANY,0,,AIQ,2075,2485,,,curated_v1
2024,1,AIQ,Madras Medical College,TN,MBBS,SC,ANY,0,,AIQ,5537,7198,,,curated_v1
2024,1,AIQ,Madras Medical College,TN,MBBS,ST,ANY,0,,AIQ,11320,13710,,,curated_v1
2024,2,AIQ,Madras Medical College,TN,MBBS,UR,ANY,0,,AIQ,1524,2022,,,curated_v1
2024,2,AIQ,Madras Medical College,TN,MBBS,EWS,ANY,0,,AIQ,1529,2265,,,curated_v1
2024,2,AIQ,Madras Medical College,TN,MBBS,OBC,ANY,0,,AIQ,2160,2932,,,curated_v1
2024,2,AIQ,Madras Medical College,TN,MBBS,SC,ANY,0,,AIQ,5096,8493,,,curated_v1
2024,2,AIQ,Madras Medical College,TN,MBBS,ST,ANY,0,,AIQ,10867,16178,,,curated_v1
2021,1,STATE,Madras Medical College,TN,MBBS,UR,ANY,0,TN,SQ,4605,6482,,,curated_v1
2021,1,STATE,Madras Medical College,TN,MBBS,EWS,ANY,0,TN,SQ,4743,7260,,,curated_v1
2021,1,STATE,Madras Medical College,TN,MBBS,OBC,ANY,0,TN,SQ,6751,9400,,,curated_v1
2021,1,STATE,Madras Medical College,TN,MBBS,SC,ANY,0,TN,SQ,22471,27228,,,curated_v1
2021,1,STATE,Madras Medical College,TN,MBBS,ST,ANY,0,TN,SQ,41438,51863,,,curated_v1
2021,2,STATE,Madras Medical College,TN,MBBS,UR,ANY,0,TN,SQ,4913,7649,,,curated_v1
2021,2,STATE,Madras Medical College,TN,MBBS,EWS,ANY,0,TN,SQ,5321,8567,,,curated_v1
2021,2,STATE,Madras Medical College,TN,MBBS,OBC,ANY,0,TN,SQ,8084,11092,,,curated_v1
2021,2,STATE,Madras Medical College,TN,MBBS,SC,ANY,0,TN,SQ,24361,32129,,,curated_v1
2021,2,STATE,Madras Medical College,TN,MBBS,ST,ANY,0,TN,SQ,41847,61199,,,curated_v1
2022,1,STATE,Madras Medical College,TN,MBBS,UR,ANY,0,TN,SQ,5357,6658,,,curated_v1
2022,1,STATE,Madras Medical College,TN,MBBS,EWS,ANY,0,TN,SQ,5874,7457,,,curated_v1
2022,1,STATE,Madras Medical College,TN,MBBS,OBC,ANY,0,TN,SQ,7416,9654,,,curated_v1
2022,1,STATE,Madras Medical College,TN,MBBS,SC,ANY,0,TN,SQ,18350,27966,,,curated_v1
2022,1,STATE,Madras Medical College,TN,MBBS,ST,ANY,0,TN,SQ,34612,53268,,,curated_v1
2022,2,STATE,Madras Medical College,TN,MBBS,UR,ANY,0,TN,SQ,4762,7857,,,curated_v1
2022,2,STATE,Madras Medical College,TN,MBBS,EWS,ANY,0,TN,SQ,5817,8799,,,curated_v1
2022,2,STATE,Madras Medical College,TN,MBBS,OBC,ANY,0,TN,SQ,8188,11392,,,curated_v1
2022,2,STATE,Madras Medical College,TN,MBBS,SC,ANY,0,TN,SQ,26809,32999,,,curated_v1
2022,2,STATE,Madras Medical College,TN,MBBS,ST,ANY,0,TN,SQ,38858,62857,,,curated_v1
2023,1,STATE,Madras Medical College,TN,MBBS,UR,ANY,0,TN,SQ,4746,6746,,,curated_v1
2023,1,STATE,Madras Medical College,TN,MBBS,EWS,ANY,0,TN,SQ,5722,7555,,,curated_v1
2023,1,STATE,Madras Medical College,TN,MBBS,OBC,ANY,0,TN,SQ,6344,9781,,,curated_v1
2023,1,STATE,Madras Medical College,TN,MBBS,SC,ANY,0,TN,SQ,21932,28333,,,curated_v1
2023,1,STATE,Madras Medical College,TN,MBBS,ST,ANY,0,TN,SQ,39050,53968,,,curated_v1
2023,2,STATE,Madras Medical College,TN,MBBS,UR,ANY,0,TN,SQ,5261,7960,,,curated_v1
2023,2,STATE,Madras Medical College,TN,MBBS,EWS,ANY,0,TN,SQ,6811,8915,,,curated_v1
2023,2,STATE,Madras Medical College,TN,MBBS,OBC,ANY,0,TN,SQ,6941,11542,,,curated_v1
2023,2,STATE,Madras Medical College,TN,MBBS,SC,ANY,0,TN,SQ,26336,33433,,,curated_v1
2023,2,STATE,Madras Medical College,TN,MBBS,ST,ANY,0,TN,SQ,50468,63682,,,curated_v1
2024,1,STATE,Madras Medical College,TN,MBBS,UR,ANY,0,TN,SQ,4088,6524,,,curated_v1
2024,1,STATE,Madras Medical College,TN,MBBS,EWS,ANY,0,TN,SQ,5160,7306,,,curated_v1
2024,1,STATE,Madras Medical College,TN,MBBS,OBC,ANY,0,TN,SQ,6091,9459,,,curated_v1
2024,1,STATE,Madras Medical College,TN,MBBS,SC,ANY,0,TN,SQ,23002,27400,,,curated_v1
2024,1,STATE,Madras Medical College,TN,MBBS,ST,ANY,0,TN,SQ,38073,52192,,,curated_v1
2024,2,STATE,Madras Medical College,TN,MBBS,UR,ANY,0,TN,SQ,4715,7698,,,curated_v1
2024,2,STATE,Madras Medical College,TN,MBBS,EWS,ANY,0,TN,SQ,5710,8622,,,curated_v1
2024,2,STATE,Madras Medical College,TN,MBBS,OBC,ANY,0,TN,SQ,9064,11162,,,curated_v1
2024,2,STATE,Madras Medical College,TN,MBBS,SC,ANY,0,TN,SQ,23089,32333,,,curated_v1
2024,2,STATE,Madras Medical College,TN,MBBS,ST,ANY,0,TN,SQ,49290,61586,,,curated_v1
2021,1,AIQ,Stanley Medical College,TN,MBBS,UR,ANY,0,,AIQ,2995,3640,,,curated_v1
2021,1,AIQ,Stanley Medical College,TN,MBBS,EWS,ANY,0,,AIQ,3070,4077,,,curated_v1
2021,1,AIQ,Stanley Medical College,TN,MBBS,OBC,ANY,0,,AIQ,4115,5278,,,curated_v1
2021,1,AIQ,Stanley Medical College,TN,MBBS,SC,ANY,0,,AIQ,11103,15290,,,curated_v1
2021,1,AIQ,Stanley Medical College,TN,MBBS,ST,ANY,0,,AIQ,23521,29124,,,curated_v1
2021,2,AIQ,Stanley Medical College,TN,MBBS,UR,ANY,0,,AIQ,3165,4295,,,curated_v1
2021,2,AIQ,Stanley Medical College,TN,MBBS,EWS,ANY,0,,AIQ,3965,4811,,,curated_v1
2021,2,AIQ,Stanley Medical College,TN,MBBS,OBC,ANY,0,,AIQ,4895,6229,,,curated_v1
2021,2,AIQ,Stanley Medical College,TN,MBBS,SC,ANY,0,,AIQ,12966,18042,,,curated_v1
2021,2,AIQ,Stanley Medical College,TN,MBBS,ST,ANY,0,,AIQ,22847,34367,,,curated_v1
2022,1,AIQ,Stanley Medical College,TN,MBBS,UR,ANY,0,,AIQ,2542,3842,,,curated_v1
2022,1,AIQ,Stanley Medical College,TN,MBBS,EWS,ANY,0,,AIQ,3267,4303,,,curated_v1
2022,1,AIQ,Stanley Medical College,TN,MBBS,OBC,ANY,0,,AIQ,4409,5571,,,curated_v1
2022,1,AIQ,Stanley Medical College,TN,MBBS,SC,ANY,0,,AIQ,11785,16137,,,curated_v1
2022,1,AIQ,Stanley Medical College,TN,MBBS,ST,ANY,0,,AIQ,23259,30738,,,curated_v1
2022,2,AIQ,Stanley Medical College,TN,MBBS,UR,ANY,0,,AIQ,3030,4533,,,curated_v1
2022,2,AIQ,Stanley Medical College,TN,MBBS,EWS,ANY,0,,AIQ,3145,5078,,,curated_v1
2022,2,AIQ,Stanley Medical College,TN,MBBS,OBC,ANY,0,,AIQ,4413,6574,,,curated_v1
2022,2,AIQ,Stanley Medical College,TN,MBBS,SC,ANY,0,,AIQ,12718,19042,,,curated_v1
2022,2,AIQ,Stanley Medical College,TN,MBBS,ST,ANY,0,,AIQ,24661,36271,,,curated_v1
2023,1,AIQ,Stanley Medical College,TN,MBBS,UR,ANY,0,,AIQ,2642,3595,,,curated_v1
2023,1,AIQ,Stanley Medical College,TN,MBBS,EWS,ANY,0,,AIQ,2554,4026,,,curated_v1
2023,1,AIQ,Stanley Medical College,TN,MBBS,OBC,ANY,0,,AIQ,3428,5212,,,curated_v1
2023,1,AIQ,Stanley Medical College,TN,MBBS,SC,ANY,0,,AIQ,11678,15099,,,curated_v1
2023,1,AIQ,Stanley Medical College,TN,MBBS,ST,ANY,0,,AIQ,22335,28761,,,curated_v1
2023,2,AIQ,Stanley Medical College,TN,MBBS,UR,ANY,0,,AIQ,2613,4242,,,curated_v1
2023,2,AIQ,Stanley Medical College,TN,MBBS,EWS,ANY,0,,AIQ,3334,4751,,,curated_v1
2023,2,AIQ,Stanley Medical College,TN,MBBS,OBC,ANY,0,,AIQ,4525,6151,,,curated_v1
2023,2,AIQ,Stanley Medical College,TN,MBBS,SC,ANY,0,,AIQ,12542,17817,,,curated_v1
2023,2,AIQ,Stanley Medical College,TN,MBBS,ST,ANY,0,,AIQ,22117,33938,,,curated_v1
2024,1,AIQ,Stanley Medical College,TN,MBBS,UR,ANY,0,,AIQ,2691,3818,,,curated_v1
2024,1,AIQ,Stanley Medical College,TN,MBBS,EWS,ANY,0,,AIQ,3532,4276,,,curated_v1
2024,1,AIQ,Stanley Medical College,TN,MBBS,OBC,ANY,0,,AIQ,4129,5536,,,curated_v1
2024,1,AIQ,Stanley Medical College,TN,MBBS,SC,ANY,0,,AIQ,12410,16037,,,curated_v1
2024,1,AIQ,Stanley Medical College,TN,MBBS,ST,ANY,0,,AIQ,24871,30548,,,curated_v1
2024,2,AIQ,Stanley Medical College,TN,MBBS,UR,ANY,0,,AIQ,3565,4505,,,curated_v1
2024,2,AIQ,Stanley Medical College,TN,MBBS,EWS,ANY,0,,AIQ,3507,5046,,,curated_v1
2024,2,AIQ,Stanley Medical College,TN,MBBS,OBC,ANY,0,,AIQ,3929,6533,,,curated_v1
2024,2,AIQ,Stanley Medical College,TN,MBBS,SC,ANY,0,,AIQ,13018,18924,,,curated_v1
2024,2,AIQ,Stanley Medical College,TN,MBBS,ST,ANY,0,,AIQ,28417,36046,,,curated_v1
2021,1,STATE,Stanley Medical College,TN,MBBS,UR,ANY,0,TN,SQ,7116,9662,,,curated_v1
2021,1,STATE,Stanley Medical College,TN,MBBS,EWS,ANY,0,TN,SQ,8125,10822,,,curated_v1
2021,1,STATE,Stanley Medical College,TN,MBBS,OBC,ANY,0,TN,SQ,9178,14010,,,curated_v1
2021,1,STATE,Stanley Medical College,TN,MBBS,SC,ANY,0,TN,SQ,26575,40582,,,curated_v1
2021,1,STATE,Stanley Medical College,TN,MBBS,ST,ANY,0,TN,SQ,54802,77300,,,curated_v1
2021,2,STATE,Stanley Medical College,TN,MBBS,UR,ANY,0,TN,SQ,6923,11401,,,curated_v1
2021,2,STATE,Stanley Medical College,TN,MBBS,EWS,ANY,0,TN,SQ,8735,12770,,,curated_v1
2021,2,STATE,Stanley Medical College,TN,MBBS,OBC,ANY,0,TN,SQ,12726,16532,,,curated_v1
2021,2,STATE,Stanley Medical College,TN,MBBS,SC,ANY,0,TN,SQ,33572,47887,,,curated_v1
2021,2,STATE,Stanley Medical College,TN,MBBS,ST,ANY,0,TN,SQ,58491,91214,,,curated_v1
2022,1,STATE,Stanley Medical College,TN,MBBS,UR,ANY,0,TN,SQ,7042,9824,,,curated_v1
2022,1,STATE,Stanley Medical College,TN,MBBS,EWS,ANY,0,TN,SQ,6952,11003,,,curated_v1
2022,1,STATE,Stanley Medical College,TN,MBBS,OBC,ANY,0,TN,SQ,10763,14245,,,curated_v1
2022,1,STATE,Stanley Medical College,TN,MBBS,SC,ANY,0,TN,SQ,25035,41263,,,curated_v1
2022,1,STATE,Stanley Medical College,TN,MBBS,ST,ANY,0,TN,SQ,54899,78596,,,curated_v1
2022,2,STATE,Stanley Medical College,TN,MBBS,UR,ANY,0,TN,SQ,8590,11592,,,curated_v1
2022,2,STATE,Stanley Medical College,TN,MBBS,EWS,ANY,0,TN,SQ,7878,12984,,,curated_v1
2022,2,STATE,Stanley Medical College,TN,MBBS,OBC,ANY,0,TN,SQ,12786,16809,,,curated_v1
2022,2,STATE,Stanley Medical College,TN,MBBS,SC,ANY,0,TN,SQ,30865,48690,,,curated_v1
2022,2,STATE,Stanley Medical College,TN,MBBS,ST,ANY,0,TN,SQ,66350,92743,,,curated_v1
2023,1,STATE,Stanley Medical College,TN,MBBS,UR,ANY,0,TN,SQ,5487,8958,,,curated_v1
2023,1,STATE,Stanley Medical College,TN,MBBS,EWS,ANY,0,TN,SQ,6970,10033,,,curated_v1
2023,1,STATE,Stanley Medical College,TN,MBBS,OBC,ANY,0,TN,SQ,8481,12990,,,curated_v1
2023,1,STATE,Stanley Medical College,TN,MBBS,SC,ANY,0,TN,SQ,25650,37627,,,curated_v1
2023,1,STATE,Stanley Medical College,TN,MBBS,ST,ANY,0,TN,SQ,56641,71670,,,curated_v1
2023,2,STATE,Stanley Medical College,TN,MBBS,UR,ANY,0,TN,SQ,7344,10571,,,curated_v1
2023,2,STATE,Stanley Medical College,TN,MBBS,EWS,ANY,0,TN,SQ,9329,11839,,,curated_v1
2023,2,STATE,Stanley Medical College,TN,MBBS,OBC,ANY,0,TN,SQ,12384,15328,,,curated_v1
2023,2,STATE,Stanley Medical College,TN,MBBS,SC,ANY,0,TN,SQ,29439,44399,,,curated_v1
2023,2,STATE,Stanley Medical College,TN,MBBS,ST,ANY,0,TN,SQ,52474,84571,,,curated_v1
2024,1,STATE,Stanley Medical College,TN,MBBS,UR,ANY,0,TN,SQ,5739,9490,,,curated_v1
2024,1,STATE,Stanley Medical College,TN,MBBS,EWS,ANY,0,TN,SQ,7810,10629,,,curated_v1
2024,1,STATE,Stanley Medical College,TN,MBBS,OBC,ANY,0,TN,SQ,11696,13761,,,curated_v1
2024,1,STATE,Stanley Medical College,TN,MBBS,SC,ANY,0,TN,SQ,27404,39862,,,curated_v1
2024,1,STATE,Stanley Medical College,TN,MBBS,ST,ANY,0,TN,SQ,57897,75927,,,curated_v1
2024,2,STATE,Stanley Medical College,TN,MBBS,UR,ANY,0,TN,SQ,8906,11199,,,curated_v1
2024,2,STATE,Stanley Medical College,TN,MBBS,EWS,ANY,0,TN,SQ,9569,12543,,,curated_v1
2024,2,STATE,Stanley Medical College,TN,MBBS,OBC,ANY,0,TN,SQ,12805,16239,,,curated_v1
2024,2,STATE,Stanley Medical College,TN,MBBS,SC,ANY,0,TN,SQ,39388,47037,,,curated_v1
2024,2,STATE,Stanley Medical College,TN,MBBS,ST,ANY,0,TN,SQ,58221,89594,,,curated_v1
2021,1,AIQ,Government Kilpauk Medical College,TN,MBBS,UR,ANY,0,,AIQ,2874,3879,,,curated_v1
